,JP/US,JGB10,Nikkei/Close,S&P/Close,S&P/Volume,S&P/AdjClose,VIX/Close,JP/US.Lag,JGB10.Lag,Nikkei/Close.Lag,S&P/Close.Lag,S&P/Volume.Lag,S&P/AdjClose.Lag,VIX/Close.Lag,JP/US.MA30,JGB10.MA30,Nikkei/Close.MA30,S&P/Close.MA30,S&P/Volume.MA30,S&P/AdjClose.MA30,VIX/Close.MA30,JP/US.MA120,JGB10.MA120,Nikkei/Close.MA120,S&P/Close.MA120,S&P/Volume.MA120,S&P/AdjClose.MA120,VIX/Close.MA120
2005-02-07,104.68,1.318,11499.86,1201.719971,1347270000.0,1201.719971,11499.86,0.009450337512054041,-0.002271006813020393,0.012275976198021343,-0.001088965336209391,-0.18256115911076598,-0.001088965336209391,0.012275976198021343,103.44233333333335,1.368866666666665,11411.025833333339,1188.2703328000014,1476137000.0,1188.2703328000014,11411.025833333339,106.21625000000009,1.449741666666668,11122.757583333338,1156.6729603875021,1413604875.0,1156.6729603875021,11122.757583333338
2005-02-08,105.65,1.324,11490.43,1202.300049,1416170000.0,1202.300049,11490.43,0.009266335498662626,0.004552352048558417,-0.000820009982730241,0.00048270646573111975,0.05114045440037995,0.00048270646573111975,-0.000820009982730241,103.52633333333334,1.3653333333333315,11413.235833333338,1187.895666466668,1490576000.0,1187.895666466668,11413.235833333338,106.18308333333341,1.4472916666666682,11126.966750000003,1157.5572112875022,1416302125.0,1157.5572112875022,11126.966750000003
2005-02-09,105.84,1.368,11473.35,1191.98999,1511040000.0,1191.98999,11473.35,0.0017983909133931775,0.0332326283987916,-0.0014864543798621677,-0.008575279530742108,0.06699054492045442,-0.008575279530742108,-0.0014864543798621677,103.58133333333335,1.3633999999999982,11416.295500000004,1187.1803344333346,1510080666.6666667,1187.1803344333346,11416.295500000004,106.14525000000009,1.4450083333333348,11129.827833333338,1158.282461529169,1418959125.0,1158.282461529169,11129.827833333338
2005-02-10,105.69,1.403,11553.56,1197.01001,1491670000.0,1197.01001,11553.56,-0.0014172335600907138,0.025584795321637266,0.006990983452958233,0.004211461540880812,-0.012818985599322374,0.004211461540880812,0.006990983452958233,103.66733333333335,1.3622666666666647,11418.455500000004,1186.6289998000013,1532143000.0,1186.6289998000013,11418.455500000004,106.11158333333343,1.4431083333333348,11133.363083333337,1159.0484618958358,1422859708.3333333,1159.0484618958358,11133.363083333337
2005-02-11,105.75,1.4215,11592.880000000001,1205.300049,1562300000.0,1205.300049,11592.880000000001,0.0005676979846722663,0.013186029935851717,0.003403280027974187,0.006925622117395669,0.04734961486119582,0.006925622117395669,0.003403280027974187,103.76966666666668,1.3621166666666649,11421.60405555556,1186.4083333000012,1557989666.6666667,1186.4083333000012,11421.60405555556,106.0802500000001,1.4416041666666681,11136.55716666667,1159.8612121375024,1428833875.0,1159.8612121375024,11136.55716666667
2005-02-14,104.94,1.44,11632.2,1206.140015,1290180000.0,1206.140015,11632.2,-0.007659574468085073,0.013014421385860064,0.003391736997191419,0.0006968936910745072,-0.1741790949241503,0.0006968936910745072,0.003391736997191419,103.84000000000002,1.362949999999998,11425.74116666667,1186.543668600001,1550635666.6666667,1186.543668600001,11425.74116666667,106.03941666666677,1.4402625000000016,11140.287750000001,1160.7527953958358,1432559541.6666667,1160.7527953958358,11140.287750000001
2005-02-15,104.47,1.455,11646.49,1210.119995,1527080000.0,1210.119995,11646.49,-0.004478749761768652,0.01041666666666674,0.0012284864428051545,0.00329976615525851,0.18361778976576915,0.00329976615525851,0.0012284864428051545,103.84666666666668,1.364649999999998,11430.032500000003,1187.2793334666678,1544171666.6666667,1187.2793334666678,11430.032500000003,106.00166666666676,1.4393208333333347,11144.993583333335,1161.6351287708358,1435800208.3333333,1161.6351287708358,11144.993583333335
2005-02-16,105.62,1.422,11601.68,1210.339966,1490100000.0,1210.339966,11601.68,0.011007944864554364,-0.022680412371134162,-0.0038475111385489758,0.00018177618823655983,-0.024216151085732274,0.00018177618823655983,-0.0038475111385489758,103.90233333333336,1.3652166666666645,11435.504500000003,1188.1659993333344,1535878333.3333333,1188.1659993333344,11435.504500000003,105.96833333333343,1.4382958333333349,11148.946333333333,1162.5053782041691,1438700208.3333333,1162.5053782041691,11148.946333333333
2005-02-17,105.4,1.408,11582.72,1200.75,1580120000.0,1200.75,11582.72,-0.0020829388373414526,-0.009845288326300938,-0.0016342460747065246,-0.007923365557937823,0.06041205288235685,-0.007923365557937823,-0.0016342460747065246,103.92000000000003,1.3653166666666645,11438.519833333334,1188.5946655000012,1536245666.6666667,1188.5946655000012,11438.519833333334,105.9340000000001,1.4373208333333347,11152.529416666666,1163.1923777125023,1442547875.0,1163.1923777125023,11152.529416666666
2005-02-18,105.69,1.421,11660.12,1201.589966,1551200000.0,1201.589966,11660.12,0.0027514231499050634,0.009232954545454586,0.006682368217482804,0.0006995344576306017,-0.018302407412095323,0.0006995344576306017,0.006682368217482804,103.94533333333337,1.3658833333333311,11446.0825,1189.1079996666679,1538689000.0,1189.1079996666679,11446.0825,105.89416666666676,1.4363458333333345,11157.843,1163.9253773875023,1447773125.0,1163.9253773875023,11157.843
2005-02-21,104.92,1.449,11651.02,1192.875,1648070000.0,1192.875,11651.02,-0.007285457469959233,0.019704433497536922,-0.0007804379371739723,-0.007252861830239321,0.06244842702423936,-0.007252861830239321,-0.0007804379371739723,103.96533333333336,1.367583333333331,11451.562666666669,1189.195499666668,1543944666.6666667,1189.195499666668,11451.562666666669,105.85270833333342,1.4351958333333348,11161.23175,1164.5537938291689,1452596333.3333333,1164.5537938291689,11161.23175
2005-02-22,104.15,1.435,11597.71,1184.160034,1744940000.0,1184.160034,11597.71,-0.007338924895158194,-0.009661835748792313,-0.004575565057823416,-0.007305850151943849,0.058777843174137034,-0.007305850151943849,-0.004575565057823416,103.9896666666667,1.369016666666664,11453.48666666667,1189.2345011333346,1552482666.6666667,1189.2345011333346,11453.48666666667,105.8096250000001,1.4336708333333348,11163.721500000001,1165.0776270375022,1457017500.0,1165.0776270375022,11163.721500000001
2005-02-23,104.96,1.406,11500.18,1190.800049,1501090000.0,1190.800049,11500.18,0.007777244359097324,-0.020209059233449622,-0.00840941875594392,0.00560736286426633,-0.13974692539571565,0.00560736286426633,-0.00840941875594392,104.0796666666667,1.3704499999999975,11455.046333333335,1189.3378377333345,1550449000.0,1189.3378377333345,11455.046333333335,105.7741250000001,1.4320125000000017,11165.563083333334,1165.6987106125023,1459140750.0,1165.6987106125023,11165.563083333334
2005-02-24,105.41,1.406,11531.15,1200.199951,1518750000.0,1200.199951,11531.15,0.004287347560975707,0.0,0.002693001326935729,0.007893770249584708,0.011764784256773408,0.007893770249584708,0.002693001326935729,104.17500000000001,1.3715499999999976,11460.81066666667,1190.0961710666677,1550730666.6666667,1190.0961710666677,11460.81066666667,105.73845833333343,1.4309625000000017,11168.564666666667,1166.3805434958354,1460369500.0,1166.3805434958354,11168.564666666667
2005-02-25,105.21,1.431,11658.25,1211.369995,1523680000.0,1211.369995,11658.25,-0.0018973531922967801,0.01778093883357057,0.011022317808718096,0.009306819243487752,0.0032460905349793734,0.009306819243487752,0.011022317808718096,104.26533333333334,1.3731499999999974,11468.139333333336,1190.9911702333343,1557006666.6666667,1190.9911702333343,11468.139333333336,105.70412500000008,1.4303791666666683,11173.3565,1167.109293087502,1462556833.3333333,1167.109293087502,11173.3565
2005-02-28,104.25,1.469,11740.6,1203.599976,1795480000.0,1203.599976,11740.6,-0.009124607927003092,0.02655485674353608,0.007063667360023951,-0.006414240927273496,0.1783839126325737,-0.006414240927273496,0.007063667360023951,104.32600000000002,1.3756833333333307,11476.589333333337,1191.4361694333343,1567986000.0,1191.4361694333343,11476.589333333337,105.65512500000008,1.430170833333335,11177.418916666667,1167.7574600041687,1466687500.0,1167.7574600041687,11177.418916666667
2005-03-01,104.37,1.493,11780.53,1210.410034,1708060000.0,1210.410034,11780.53,0.001151079136690658,0.016337644656228667,0.003401018687290369,0.005658074223823473,-0.04868892997972685,0.005658074223823473,0.003401018687290369,104.39300000000001,1.379983333333331,11488.498333333338,1191.917171233334,1571694666.6666667,1191.917171233334,11488.498333333338,105.61320833333343,1.4299875000000017,11181.460166666666,1168.4414606541686,1470883833.3333333,1168.4414606541686,11181.460166666666
2005-03-02,104.71,1.498,11813.71,1210.079956,1568540000.0,1210.079956,11813.71,0.0032576410846028026,0.0033489618218351946,0.002816511651003717,-0.00027269932562368204,-0.08168331323255629,-0.00027269932562368204,0.002816511651003717,104.46600000000002,1.3847833333333308,11502.110666666671,1192.7655029333341,1574022666.6666667,1192.7655029333341,11502.110666666671,105.56629166666676,1.4300541666666682,11186.919583333332,1169.1890436625022,1473488333.3333333,1169.1890436625022,11186.919583333332
2005-03-03,105.02,1.509,11856.46,1210.469971,1616240000.0,1210.469971,11856.46,0.002960557730875779,0.007343124165553938,0.003618676943991428,0.00032230514856990133,0.030410445382330176,0.00032230514856990133,0.003618676943991428,104.52300000000001,1.3899166666666642,11521.167000000005,1193.9341675000007,1571497333.3333333,1193.9341675000007,11521.167000000005,105.52687500000009,1.4300375000000014,11192.895416666664,1169.9137934208354,1477674500.0,1169.9137934208354,11192.895416666664
2005-03-04,104.46,1.498,11873.05,1222.119995,1636820000.0,1222.119995,11873.05,-0.005332317653780283,-0.0072895957587806315,0.0013992372090827487,0.009624380843066715,0.012733257437014256,0.009624380843066715,0.0013992372090827487,104.57666666666668,1.3948166666666642,11542.323000000004,1195.7425008333341,1571274666.6666667,1195.7425008333341,11542.323000000004,105.48095833333342,1.4300625000000013,11199.483416666664,1170.6935429708353,1479459666.6666667,1170.6935429708353,11199.483416666664
2005-03-07,105.22,1.48,11925.36,1225.310059,1488830000.0,1225.310059,11925.36,0.007275512157763897,-0.012016021361815787,0.004405776106392256,0.0026102706878630144,-0.0904131181192801,0.0026102706878630144,0.004405776106392256,104.66166666666668,1.3989166666666641,11563.51866666667,1197.7945028000008,1571082333.3333333,1197.7945028000008,11563.51866666667,105.44220833333341,1.4299833333333347,11206.514083333333,1171.5527938708356,1481886583.3333333,1171.5527938708356,11206.514083333333
2005-03-08,104.51,1.475,11886.91,1219.430054,1523090000.0,1219.430054,11886.91,-0.006747766584299542,-0.0033783783783782884,-0.0032242213232976935,-0.004798789462969744,0.02301135791191733,-0.004798789462969744,-0.0032242213232976935,104.67333333333336,1.4033499999999974,11583.852000000004,1199.495170133334,1568172000.0,1199.495170133334,11583.852000000004,105.39695833333342,1.4299083333333344,11213.23108333333,1172.3038772458353,1483537333.3333333,1172.3038772458353,11213.23108333333
2005-03-09,103.87,1.475,11966.69,1207.01001,1704970000.0,1207.01001,11966.69,-0.006123815902784435,0.0,0.006711584423538142,-0.01018512210623268,0.11941513633468803,-0.01018512210623268,0.006711584423538142,104.70566666666669,1.407683333333331,11603.52266666667,1200.5931722666674,1570474333.3333333,1200.5931722666674,11603.52266666667,105.3414583333334,1.4298833333333343,11221.12508333333,1173.082626837502,1486246250.0,1173.082626837502,11221.12508333333
2005-03-10,104.15,1.456,11864.91,1209.25,1604020000.0,1209.25,11864.91,0.0026956772889188407,-0.01288135593220352,-0.008505275895005271,0.0018558172520872773,-0.05920925294873225,0.0018558172520872773,-0.008505275895005271,104.73900000000002,1.4115166666666643,11620.976000000002,1201.7498373000008,1570588333.3333333,1201.7498373000008,11620.976000000002,105.28945833333341,1.4299166666666676,11228.688624999999,1173.923376962502,1488893916.6666667,1173.923376962502,11228.688624999999
2005-03-11,103.93,1.465,11923.89,1200.079956,1449820000.0,1200.079956,11923.89,-0.0021123379740758397,0.006181318681318659,0.004970960588828621,-0.007583249121356217,-0.0961334646700166,-0.007583249121356217,0.004970960588828621,104.75500000000002,1.4163499999999978,11641.086333333336,1202.7071696666674,1564189000.0,1202.7071696666674,11641.086333333336,105.23287500000009,1.4302416666666677,11237.261374999998,1174.6731267208354,1490514083.3333333,1174.6731267208354,11237.261374999998
2005-03-14,105.01,1.485,11850.25,1206.829956,1437430000.0,1206.829956,11850.25,0.010391609737323115,0.013651877133105783,-0.0061758369122827395,0.00562462523122087,-0.008545888455118611,0.00562462523122087,-0.0061758369122827395,104.80366666666669,1.4214166666666646,11656.508333333335,1203.559167533334,1556110000.0,1203.559167533334,11656.508333333335,105.18187500000009,1.4308000000000012,11245.519124999997,1175.5340428541688,1491963500.0,1175.5340428541688,11245.519124999997
2005-03-15,104.54,1.451,11821.09,1197.75,1513530000.0,1197.75,11821.09,-0.004475764212932054,-0.02289562289562297,-0.002460707580008825,-0.007523807272811878,0.05294170846580348,-0.007523807272811878,-0.002460707580008825,104.82400000000003,1.4261499999999978,11671.064666666669,1203.8371664000006,1550495000.0,1203.8371664000006,11671.064666666669,105.12404166666677,1.4310833333333344,11253.898458333331,1176.264792362502,1492937916.6666667,1176.264792362502,11253.898458333331
2005-03-16,104.1,1.451,11873.18,1188.069946,1653190000.0,1188.069946,11873.18,-0.004208915247752132,0.0,0.004406531039015782,-0.00808186516384879,0.09227435201152279,-0.00808186516384879,0.004406531039015782,104.82566666666668,1.4317166666666645,11686.599333333335,1203.6664999000009,1553543333.3333333,1203.6664999000009,11686.599333333335,105.06737500000011,1.4312833333333344,11262.957458333329,1176.875374837502,1495023666.6666667,1176.875374837502,11262.957458333329
2005-03-17,104.57,1.402,11775.5,1190.209961,1581930000.0,1190.209961,11775.5,0.004514889529298793,-0.033769813921433633,-0.008226945098111949,0.001801253375026457,-0.043104543337426415,0.001801253375026457,-0.008226945098111949,104.82633333333335,1.4345166666666647,11699.471000000001,1203.6771647666676,1554459000.0,1203.6771647666676,11699.471000000001,105.02045833333344,1.430875000000001,11270.890208333329,1177.5056248791686,1493639750.0,1177.5056248791686,11270.890208333329
2005-03-18,104.7,1.408,11879.81,1189.650024,2344370000.0,1189.650024,11879.81,0.0012431863823276768,0.004279600570613384,0.00885822258078206,-0.000470452288543699,0.4819682286826852,-0.000470452288543699,0.00885822258078206,104.85966666666668,1.4374166666666648,11716.784666666668,1203.231164600001,1577666000.0,1203.231164600001,11716.784666666668,104.97254166666677,1.430275000000001,11278.345541666664,1177.990208412502,1499991166.6666667,1177.990208412502,11278.345541666664
2005-03-21,105.1,1.4165,11860.89,1183.780029,1819440000.0,1183.780029,11860.89,0.0038204393505252288,0.006036931818181879,-0.0015926180637568788,-0.004934220049240268,-0.22391090143620673,-0.004934220049240268,-0.0015926180637568788,104.87366666666668,1.4406999999999983,11728.819000000001,1202.6331665333344,1593405000.0,1202.6331665333344,11728.819000000001,104.92229166666678,1.4292375000000013,11283.189374999996,1178.3952916208352,1502369833.3333333,1178.3952916208352,11283.189374999996
2005-03-22,104.99,1.425,11841.97,1171.709961,2114470000.0,1171.709961,11841.97,-0.001046622264510022,0.006000705965407693,-0.0015951585420656,-0.010196208505220516,0.1621542892318515,-0.010196208505220516,-0.0015951585420656,104.85166666666667,1.4440666666666648,11740.537000000002,1201.6134969333345,1616681666.6666667,1201.6134969333345,11740.537000000002,104.87045833333346,1.4279125000000013,11287.85720833333,1178.7055414625017,1508170416.6666667,1178.7055414625017,11287.85720833333
2005-03-23,105.76,1.411,11739.12,1172.530029,2246870000.0,1172.530029,11739.12,0.007334031812553654,-0.009824561403508736,-0.008685210315513281,0.0006998899277941284,0.06261616386139313,0.0006998899277941284,-0.008685210315513281,104.849,1.4454999999999982,11749.396000000002,1200.9648315666677,1641209333.3333333,1200.9648315666677,11749.396000000002,104.82395833333345,1.4265208333333346,11290.805041666665,1178.9595412958347,1515088500.0,1178.9595412958347,11290.805041666665
2005-03-24,106.26,1.39,11745.97,1171.420044,1721720000.0,1171.420044,11745.97,0.0047276853252646855,-0.014883061658398367,0.000583519037201885,-0.0009466580578296746,-0.2337251376359113,-0.0009466580578296746,0.000583519037201885,104.86800000000001,1.445066666666665,11755.809666666668,1200.111832700001,1648877666.6666667,1200.111832700001,11755.809666666668,104.78320833333346,1.4250041666666677,11294.066541666663,1179.2992914625015,1517373666.6666667,1179.2992914625015,11294.066541666663
2005-03-25,106.32,1.374,11761.1,1172.8500365,1733970000.0,1172.8500365,11761.1,0.0005646527385656519,-0.011510791366906359,0.00128810136583013,0.0012207341912275904,0.007114978045210663,0.0012207341912275904,0.00128810136583013,104.88700000000001,1.4434833333333317,11761.417,1199.0301656166678,1654600000.0,1199.0301656166678,11761.417,104.75720833333345,1.4234291666666679,11297.497791666663,1179.7218749750014,1521060083.3333333,1179.7218749750014,11297.497791666663
2005-03-28,107.22,1.375,11792.3,1174.280029,1746220000.0,1174.280029,11792.3,0.008465011286681756,0.0007278020378456151,0.0026528130872112143,0.0012192458161721653,0.00706471276896381,0.0012192458161721653,0.0026528130872112143,104.96300000000001,1.441316666666665,11766.753666666666,1197.9681660833346,1669801333.3333333,1197.9681660833346,11766.753666666666,104.73725000000012,1.422254166666668,11301.803791666664,1180.1376250916678,1527746916.6666667,1180.1376250916678,11301.803791666664
2005-03-29,107.49,1.356,11599.82,1165.359985,2223250000.0,1165.359985,11599.82,0.0025181869054280437,-0.01381818181818173,-0.016322515539801352,-0.007596181302339078,0.2731786372851073,-0.007596181302339078,-0.016322515539801352,105.06366666666668,1.4380166666666652,11765.198,1196.4761657500014,1693007000.0,1196.4761657500014,11765.198,104.71808333333344,1.4213125000000013,11305.120541666663,1180.5002919166677,1535273166.6666667,1180.5002919166677,11305.120541666663
2005-03-30,107.33,1.359,11565.88,1181.410034,2097110000.0,1181.410034,11565.88,-0.0014885105591216918,0.0022123893805308104,-0.0029259074709780952,0.013772610357819959,-0.05673675924884736,0.013772610357819959,-0.0029259074709780952,105.12066666666668,1.4359166666666652,11764.004666666668,1195.5118346833347,1713240666.6666667,1195.5118346833347,11764.004666666668,104.69766666666676,1.4202458333333348,11308.20295833333,1181.0649586666675,1539864083.3333333,1181.0649586666675,11308.20295833333
2005-03-31,107.22,1.333,11668.95,1180.589966,2214230000.0,1180.589966,11668.95,-0.0010248765489611067,-0.019131714495952967,0.008911557097255107,-0.0006941434187954787,0.055848286451354534,-0.0006941434187954787,0.008911557097255107,105.18133333333334,1.4334166666666652,11766.879000000003,1194.8398335500015,1734377666.6666667,1194.8398335500015,11766.879000000003,104.67783333333342,1.4191875000000012,11313.491791666662,1181.7091247250007,1545903500.0,1181.7091247250007,11313.491791666662
2005-04-01,107.57,1.341,11723.63,1172.920044,2168690000.0,1172.920044,11723.63,0.0032643163588881308,0.006001500375093727,0.0046859400374497095,-0.006496685742626407,-0.020566969104383936,-0.006496685742626407,0.0046859400374497095,105.244,1.4307499999999986,11768.996000000003,1193.8841694833347,1754960666.6666667,1193.8841694833347,11768.996000000003,104.6647500000001,1.4182625000000013,11319.664124999994,1182.2484588333343,1550266750.0,1182.2484588333343,11319.664124999994
2005-04-04,108.28,1.34,11667.54,1176.119995,2079770000.0,1176.119995,11667.54,0.0066003532583434055,-0.0007457121551079915,-0.004784354333939089,0.0027281919312140968,-0.04100171071015224,0.0027281919312140968,-0.004784354333939089,105.35600000000001,1.4271166666666655,11769.546666666667,1193.3256693166682,1769350666.6666667,1193.3256693166682,11769.546666666667,104.65683333333344,1.4170875000000014,11325.513458333327,1182.7659586250008,1556154000.0,1182.7659586250008,11325.513458333327
2005-04-05,108.43,1.367,11774.31,1181.390015,1870800000.0,1181.390015,11774.31,0.0013852973771704136,0.020149253731343242,0.009151029265809019,0.004480852313032857,-0.10047745664184016,0.004480852313032857,0.009151029265809019,105.49866666666667,1.4248499999999986,11775.433333333332,1193.2333353500012,1773546000.0,1193.2333353500012,11775.433333333332,104.65741666666676,1.4160125000000012,11331.42554166666,1183.4172922500009,1557264833.3333333,1183.4172922500009,11331.42554166666
2005-04-06,108.67,1.377,11827.16,1184.069946,1797400000.0,1184.069946,11827.16,0.0022134095729964276,0.007315288953913646,0.0044885857430287945,0.002268455773261513,-0.03923455206328841,0.002268455773261513,0.0044885857430287945,105.62233333333333,1.423883333333332,11786.332666666665,1193.008998583335,1783423000.0,1193.008998583335,11786.332666666665,104.66166666666678,1.4153125000000013,11339.300374999993,1184.087374850001,1558195666.6666667,1184.087374850001,11339.300374999993
2005-04-07,108.44,1.358,11810.99,1191.140015,1900620000.0,1191.140015,11810.99,-0.002116499493880597,-0.013798111837327487,-0.0013671921238911366,0.005970989318565101,0.05742739512629358,0.005970989318565101,-0.0013671921238911366,105.72333333333334,1.422283333333332,11795.660666666665,1192.707000716668,1796152000.0,1192.707000716668,11795.660666666665,104.67008333333344,1.4146541666666679,11347.81504166666,1184.792791725001,1560092500.0,1184.792791725001,11347.81504166666
2005-04-08,108.26,1.358,11874.75,1181.199951,1661330000.0,1181.199951,11874.75,-0.0016599040944300647,0.0,0.005398362034003901,-0.008345000482583798,-0.12590102177184292,-0.008345000482583798,0.005398362034003901,105.82500000000002,1.4198499999999987,11802.877333333332,1191.7013325833348,1800740333.3333333,1191.7013325833348,11802.877333333332,104.67708333333344,1.4135208333333344,11356.295208333328,1185.5049580666675,1561690250.0,1185.5049580666675,11356.295208333328
2005-04-11,107.79,1.358,11745.64,1181.209961,1525310000.0,1181.209961,11745.64,-0.00434140033253283,0.0,-0.010872649950525282,8.474433131677728e-06,-0.08187416106372603,8.474433131677728e-06,-0.010872649950525282,105.94300000000001,1.4161499999999985,11803.045333333333,1190.9549987500016,1791734666.6666667,1190.9549987500016,11803.045333333333,104.68691666666678,1.4128458333333347,11365.349291666662,1186.2250406666674,1562897000.0,1186.2250406666674,11365.349291666662
2005-04-12,108.26,1.34,11670.3,1187.76001,1979830000.0,1187.76001,11670.3,0.004360330271824919,-0.013254786450662803,-0.0064142950064874915,0.005545202983604058,0.29798532757275575,0.005545202983604058,-0.0064142950064874915,106.07266666666669,1.4110499999999986,11799.370999999997,1190.1999979500013,1800793666.6666667,1190.1999979500013,11799.370999999997,104.70050000000012,1.4120625000000013,11373.664624999996,1186.8639577000006,1565350583.3333333,1186.8639577000006,11373.664624999996
2005-04-13,107.32,1.345,11637.52,1173.790039,2049740000.0,1173.790039,11637.52,-0.00868280066506566,0.003731343283581934,-0.0028088395328310645,-0.011761610832477842,0.0353111125702712,-0.011761610832477842,-0.0028088395328310645,106.1596666666667,1.4059499999999985,11793.497999999998,1188.9903340500014,1816833666.6666667,1188.9903340500014,11793.497999999998,104.70591666666678,1.4112458333333346,11381.544374999996,1187.2672078250007,1567915916.6666667,1187.2672078250007,11381.544374999996
2005-04-14,108.18,1.342,11563.17,1162.050049,2355040000.0,1162.050049,11563.17,0.008013417815877943,-0.0022304832713754275,-0.006388818236187754,-0.01000178022468301,0.14894571994496864,-0.01000178022468301,-0.006388818236187754,106.26500000000003,1.4003833333333318,11783.721666666663,1187.3763366500013,1841460333.3333333,1187.3763366500013,11783.721666666663,104.72333333333344,1.4099625000000013,11387.461458333328,1187.5556253916677,1573972916.6666667,1187.5556253916677,11387.461458333328
2005-04-15,107.65,1.308,11370.69,1142.619995,2689960000.0,1142.619995,11370.69,-0.004899242004067328,-0.0253353204172877,-0.016645954353347703,-0.016720496691790876,0.14221414498267548,-0.016720496691790876,-0.016645954353347703,106.37133333333335,1.3940499999999987,11766.97633333333,1184.7263366500013,1876565000.0,1184.7263366500013,11766.97633333333,104.7367500000001,1.4083708333333347,11392.455374999994,1187.6591257583343,1583882583.3333333,1187.6591257583343,11392.455374999994
2005-04-18,107.39,1.275,10938.44,1145.97998,2180670000.0,1145.97998,10938.44,-0.002415234556432888,-0.025229357798165264,-0.03801440369933573,0.0029405970617555344,-0.18932995286175258,0.0029405970617555344,-0.03801440369933573,106.4436666666667,1.3872166666666652,11734.078999999998,1182.0820006833346,1899626333.3333333,1182.0820006833346,11734.078999999998,104.74491666666677,1.406404166666668,11394.153124999993,1187.788042175001,1590422333.3333333,1187.788042175001,11394.153124999993
2005-04-19,107.02,1.284,11065.86,1152.780029,2142700000.0,1152.780029,11065.86,-0.0034453859763479144,0.007058823529411784,0.011648827437916287,0.005933828791668816,-0.01741207977364756,0.005933828791668816,0.011648827437916287,106.52733333333336,1.3808499999999986,11706.710666666664,1179.860333183335,1920280000.0,1179.860333183335,11706.710666666664,104.7510000000001,1.4042708333333347,11395.636874999995,1187.9732085916673,1594453166.6666667,1187.9732085916673,11395.636874999995
2005-04-20,106.82,1.26,11088.58,1137.5,2217050000.0,1137.5,11088.58,-0.001868809568305041,-0.01869158878504673,0.0020531617063652696,-0.013254939030523438,0.03469921127549358,-0.013254939030523438,0.0020531617063652696,106.6256666666667,1.3736833333333318,11677.440333333332,1177.5433328500014,1937349333.3333333,1177.5433328500014,11677.440333333332,104.75616666666676,1.4020583333333347,11397.066374999995,1187.9257090000008,1598199416.6666667,1187.9257090000008,11397.066374999995
2005-04-21,106.85,1.276,10984.39,1159.949951,2308560000.0,1159.949951,10984.39,0.000280846283467584,0.012698412698412653,-0.009396153520108141,0.019736220659340775,0.04127556888658357,0.019736220659340775,-0.009396153520108141,106.71566666666669,1.3676833333333318,11648.089666666667,1175.899997883335,1960834000.0,1175.899997883335,11648.089666666667,104.76308333333343,1.4001000000000015,11397.38404166666,1187.9113748916675,1602581583.3333333,1187.9113748916675,11397.38404166666
2005-04-22,105.85,1.296,11045.95,1152.119995,2045880000.0,1152.119995,11045.95,-0.009358914365933502,0.01567398119122254,0.005604316671203424,-0.0067502533133001474,-0.11378521675849884,-0.0067502533133001474,0.005604316671203424,106.7796666666667,1.3620499999999984,11618.825,1174.3013325166683,1980702666.6666667,1174.3013325166683,11618.825,104.76516666666676,1.3982583333333347,11397.252208333326,1187.7942911500006,1605260583.3333333,1187.7942911500006,11397.252208333326
2005-04-25,105.67,1.274,11073.77,1162.099976,1795030000.0,1162.099976,11073.77,-0.0017005196032120473,-0.016975308641975273,0.0025185701546719397,0.008662275668603447,-0.12261227442469746,0.008662275668603447,0.0025185701546719397,106.80166666666669,1.355016666666665,11592.942333333334,1172.8103331833347,1992622666.6666667,1172.8103331833347,11592.942333333334,104.76600000000009,1.3960500000000016,11398.001708333326,1187.7710408250007,1608896666.6666667,1187.7710408250007,11398.001708333326
2005-04-26,106.03,1.264,11035.83,1151.829956,1959740000.0,1151.829956,11035.83,0.0034068325920317832,-0.00784929356357933,-0.003426114141796388,-0.008837466837706809,0.09175891210731857,-0.008837466837706809,-0.003426114141796388,106.85133333333336,1.348783333333332,11566.767,1171.2796650500015,2007496333.3333333,1171.2796650500015,11566.767,104.76983333333344,1.393983333333335,11398.59304166666,1187.6689574916672,1613137833.3333333,1187.6689574916672,11398.59304166666
2005-04-27,105.98,1.267,11005.42,1156.380005,2151520000.0,1156.380005,11005.42,-0.00047156465151365623,0.002373417721518889,-0.0027555698121481953,0.003950278403768159,0.0978599201934951,0.003950278403768159,-0.0027555698121481953,106.91400000000003,1.3426499999999986,11537.841666666667,1170.2233336833347,2024107333.3333333,1170.2233336833347,11537.841666666667,104.76208333333344,1.3921333333333348,11398.680208333326,1187.614540583334,1618531333.3333333,1187.614540583334,11398.680208333326
2005-04-28,105.97,1.247,11008.9,1143.219971,2182270000.0,1143.219971,11008.9,-9.435742592944774e-05,-0.015785319652722785,0.0003162078321408135,-0.01138037145496995,0.014292221313304099,-0.01138037145496995,0.0003162078321408135,106.96066666666668,1.3374833333333318,11512.288333333334,1168.6570006833347,2044118666.6666667,1168.6570006833347,11512.288333333334,104.76000000000009,1.3903166666666682,11400.03004166666,1187.3623738416675,1625108583.3333333,1187.3623738416675,11400.03004166666
2005-04-29,104.64,1.2455,11005.505000000001,1156.849976,2362360000.0,1156.849976,11005.505000000001,-0.012550721902425233,-0.001202886928628799,-0.000308386850638942,0.011922469293532023,0.08252416062173795,0.011922469293532023,-0.000308386850638942,106.95866666666669,1.3320666666666652,11483.144833333334,1167.563665750001,2044718333.3333333,1167.563665750001,11483.144833333334,104.75258333333342,1.3883208333333348,11399.909416666658,1187.134706608334,1632031583.3333333,1187.134706608334,11399.909416666658
